40,Color [A=255, R=255, G=206, B=31]
1278240,Color [A=255, R=0, G=0, B=0]
1278280,Color [A=255, R=255, G=255, B=255]
1278320,Color [A=255, R=0, G=0, B=0]
1278440,Color [A=255, R=255, G=255, B=255]
1278480,Color [A=255, R=0, G=0, B=0]
1280400,Color [A=255, R=255, G=255, B=255]
1280440,Color [A=255, R=0, G=0, B=0]
1280640,Color [A=255, R=255, G=255, B=255]
1280680,Color [A=255, R=0, G=0, B=0]
1281280,Color [A=255, R=255, G=255, B=255]
1281320,Color [A=255, R=0, G=0, B=0]
1282240,Color [A=255, R=255, G=255, B=255]
1282280,Color [A=255, R=0, G=0, B=0]
1283240,Color [A=255, R=255, G=255, B=255]
1283280,Color [A=255, R=0, G=0, B=0]
1283920,Color [A=255, R=255, G=255, B=255]
1283960,Color [A=255, R=0, G=0, B=0]
1284120,Color [A=255, R=255, G=255, B=255]
1284160,Color [A=255, R=0, G=0, B=0]
1284960,Color [A=255, R=255, G=255, B=255]
1285000,Color [A=255, R=0, G=0, B=0]
1285720,Color [A=255, R=255, G=255, B=255]
1285760,Color [A=255, R=0, G=0, B=0]
1285880,Color [A=255, R=255, G=255, B=255]
1285920,Color [A=255, R=0, G=0, B=0]
1286120,Color [A=255, R=255, G=255, B=255]
1286160,Color [A=255, R=0, G=0, B=0]
1286240,Color [A=255, R=255, G=255, B=255]
1286280,Color [A=255, R=0, G=0, B=0]
1286920,Color [A=255, R=255, G=255, B=255]
1286960,Color [A=255, R=0, G=0, B=0]
1287640,Color [A=255, R=255, G=255, B=255]
1287680,Color [A=255, R=0, G=0, B=0]
1289600,Color [A=255, R=255, G=255, B=255]
1289640,Color [A=255, R=0, G=0, B=0]
1289760,Color [A=255, R=255, G=255, B=255]
1289800,Color [A=255, R=0, G=0, B=0]
1290880,Color [A=255, R=255, G=255, B=255]
1290920,Color [A=255, R=0, G=0, B=0]
1291160,Color [A=255, R=255, G=255, B=255]
1291200,Color [A=255, R=0, G=0, B=0]
1292040,Color [A=255, R=255, G=255, B=255]
1292080,Color [A=255, R=0, G=0, B=0]
1292400,Color [A=255, R=255, G=255, B=255]
1292440,Color [A=255, R=0, G=0, B=0]
1293240,Color [A=255, R=255, G=255, B=255]
1293280,Color [A=255, R=0, G=0, B=0]
1293520,Color [A=255, R=255, G=255, B=255]
1293560,Color [A=255, R=0, G=0, B=0]
1293960,Color [A=255, R=255, G=255, B=255]
1294000,Color [A=255, R=0, G=0, B=0]
1294160,Color [A=255, R=255, G=255, B=255]
1294200,Color [A=255, R=0, G=0, B=0]
1294320,Color [A=255, R=255, G=255, B=255]
1294360,Color [A=255, R=0, G=0, B=0]
1295800,Color [A=255, R=255, G=255, B=255]
1295840,Color [A=255, R=0, G=0, B=0]
1295960,Color [A=255, R=255, G=255, B=255]
1296000,Color [A=255, R=0, G=0, B=0]
1297160,Color [A=255, R=255, G=255, B=255]
1297200,Color [A=255, R=0, G=0, B=0]
1297480,Color [A=255, R=255, G=255, B=255]
1297520,Color [A=255, R=0, G=0, B=0]
1297640,Color [A=255, R=255, G=255, B=255]
1297680,Color [A=255, R=0, G=0, B=0]
1297720,Color [A=255, R=255, G=255, B=255]
1297760,Color [A=255, R=0, G=0, B=0]
1297800,Color [A=255, R=255, G=255, B=255]
1297840,Color [A=255, R=0, G=0, B=0]
1297960,Color [A=255, R=255, G=255, B=255]
1298000,Color [A=255, R=0, G=0, B=0]
1298200,Color [A=255, R=255, G=255, B=255]
1298240,Color [A=255, R=0, G=0, B=0]
1298800,Color [A=255, R=255, G=255, B=255]
1298840,Color [A=255, R=0, G=0, B=0]
1299720,Color [A=255, R=255, G=255, B=255]
1299760,Color [A=255, R=0, G=0, B=0]
1300080,Color [A=255, R=255, G=255, B=255]
1300120,Color [A=255, R=0, G=0, B=0]
1300160,Color [A=255, R=255, G=255, B=255]
1300200,Color [A=255, R=0, G=0, B=0]
1300880,Color [A=255, R=255, G=255, B=255]
1300920,Color [A=255, R=0, G=0, B=0]
1301360,Color [A=255, R=255, G=255, B=255]
1301400,Color [A=255, R=0, G=0, B=0]
1301640,Color [A=255, R=255, G=255, B=255]
1301680,Color [A=255, R=0, G=0, B=0]
1301880,Color [A=255, R=255, G=255, B=255]
1301920,Color [A=255, R=0, G=0, B=0]
1302880,Color [A=255, R=255, G=255, B=255]
1302920,Color [A=255, R=0, G=0, B=0]
1302960,Color [A=255, R=255, G=255, B=255]
1303000,Color [A=255, R=0, G=0, B=0]
1303320,Color [A=255, R=255, G=255, B=255]
1303400,Color [A=255, R=0, G=0, B=0]
1303440,Color [A=255, R=255, G=255, B=255]
1303480,Color [A=255, R=0, G=0, B=0]
1303680,Color [A=255, R=255, G=255, B=255]
1303720,Color [A=255, R=0, G=0, B=0]
1304280,Color [A=255, R=255, G=255, B=255]
1304360,Color [A=255, R=0, G=0, B=0]
1304400,Color [A=255, R=255, G=255, B=255]
1304440,Color [A=255, R=0, G=0, B=0]
1304840,Color [A=255, R=255, G=255, B=255]
1304880,Color [A=255, R=0, G=0, B=0]
1304920,Color [A=255, R=255, G=255, B=255]
1304960,Color [A=255, R=0, G=0, B=0]
1305040,Color [A=255, R=255, G=255, B=255]
1305080,Color [A=255, R=0, G=0, B=0]
1305120,Color [A=255, R=255, G=255, B=255]
1305160,Color [A=255, R=0, G=0, B=0]
1305920,Color [A=255, R=255, G=255, B=255]
1305960,Color [A=255, R=0, G=0, B=0]
1307360,Color [A=255, R=255, G=255, B=255]
1307400,Color [A=255, R=0, G=0, B=0]
1307680,Color [A=255, R=255, G=255, B=255]
1307720,Color [A=255, R=0, G=0, B=0]
1307840,Color [A=255, R=255, G=255, B=255]
1307880,Color [A=255, R=0, G=0, B=0]
1307920,Color [A=255, R=255, G=255, B=255]
1307960,Color [A=255, R=0, G=0, B=0]
1309120,Color [A=255, R=255, G=255, B=255]
1309160,Color [A=255, R=0, G=0, B=0]
1309280,Color [A=255, R=255, G=255, B=255]
1309320,Color [A=255, R=0, G=0, B=0]
1310120,Color [A=255, R=255, G=255, B=255]
1310160,Color [A=255, R=0, G=0, B=0]
1310280,Color [A=255, R=255, G=255, B=255]
1310320,Color [A=255, R=0, G=0, B=0]
1310360,Color [A=255, R=255, G=255, B=255]
1310400,Color [A=255, R=0, G=0, B=0]
1310640,Color [A=255, R=255, G=255, B=255]
1310680,Color [A=255, R=0, G=0, B=0]
1312320,Color [A=255, R=255, G=255, B=255]
1312360,Color [A=255, R=0, G=0, B=0]
1312400,Color [A=255, R=255, G=255, B=255]
1312440,Color [A=255, R=0, G=0, B=0]
1312520,Color [A=255, R=255, G=255, B=255]
1312560,Color [A=255, R=0, G=0, B=0]
1313320,Color [A=255, R=255, G=255, B=255]
1313360,Color [A=255, R=0, G=0, B=0]
1313440,Color [A=255, R=255, G=255, B=255]
1313480,Color [A=255, R=0, G=0, B=0]
1314080,Color [A=255, R=255, G=255, B=255]
1314120,Color [A=255, R=0, G=0, B=0]
1315200,Color [A=255, R=255, G=255, B=255]
1315240,Color [A=255, R=0, G=0, B=0]
1315360,Color [A=255, R=255, G=255, B=255]
1315400,Color [A=255, R=0, G=0, B=0]
1315920,Color [A=255, R=255, G=255, B=255]
1315960,Color [A=255, R=0, G=0, B=0]
1316160,Color [A=255, R=255, G=255, B=255]
1316200,Color [A=255, R=0, G=0, B=0]
1316960,Color [A=255, R=255, G=255, B=255]
1317000,Color [A=255, R=0, G=0, B=0]
1317040,Color [A=255, R=255, G=255, B=255]
1317080,Color [A=255, R=0, G=0, B=0]
1317360,Color [A=255, R=255, G=255, B=255]
1317400,Color [A=255, R=0, G=0, B=0]
1317480,Color [A=255, R=255, G=255, B=255]
1317520,Color [A=255, R=0, G=0, B=0]
1318000,Color [A=255, R=255, G=255, B=255]
1318040,Color [A=255, R=0, G=0, B=0]
1318160,Color [A=255, R=255, G=255, B=255]
1318200,Color [A=255, R=0, G=0, B=0]
1319760,Color [A=255, R=255, G=255, B=255]
1319800,Color [A=255, R=0, G=0, B=0]
1320400,Color [A=255, R=255, G=255, B=255]
1320440,Color [A=255, R=0, G=0, B=0]
1320640,Color [A=255, R=255, G=255, B=255]
1320680,Color [A=255, R=0, G=0, B=0]
1321280,Color [A=255, R=255, G=255, B=255]
1321320,Color [A=255, R=0, G=0, B=0]
1322240,Color [A=255, R=255, G=255, B=255]
1322280,Color [A=255, R=0, G=0, B=0]
1322560,Color [A=255, R=255, G=255, B=255]
1322600,Color [A=255, R=0, G=0, B=0]
1322920,Color [A=255, R=255, G=255, B=255]
1322960,Color [A=255, R=0, G=0, B=0]
1324000,Color [A=255, R=255, G=255, B=255]
1324040,Color [A=255, R=0, G=0, B=0]
1324680,Color [A=255, R=255, G=255, B=255]
1324720,Color [A=255, R=0, G=0, B=0]
1324880,Color [A=255, R=255, G=255, B=255]
1324920,Color [A=255, R=0, G=0, B=0]
1324960,Color [A=255, R=255, G=255, B=255]
1325000,Color [A=255, R=0, G=0, B=0]
1325800,Color [A=255, R=255, G=255, B=255]
1325840,Color [A=255, R=0, G=0, B=0]
1329040,Color [A=255, R=255, G=255, B=255]
1329080,Color [A=255, R=0, G=0, B=0]
1330120,Color [A=255, R=255, G=255, B=255]
1330160,Color [A=255, R=0, G=0, B=0]
1330200,Color [A=255, R=255, G=255, B=255]
1330240,Color [A=255, R=0, G=0, B=0]
1330440,Color [A=255, R=255, G=255, B=255]
1330480,Color [A=255, R=0, G=0, B=0]
1331520,Color [A=255, R=255, G=255, B=255]
1331560,Color [A=255, R=0, G=0, B=0]
1331680,Color [A=255, R=255, G=255, B=255]
1331720,Color [A=255, R=0, G=0, B=0]
1331880,Color [A=255, R=255, G=255, B=255]
1331920,Color [A=255, R=0, G=0, B=0]
1335200,Color [A=255, R=255, G=255, B=255]
1335240,Color [A=255, R=0, G=0, B=0]
1335640,Color [A=255, R=255, G=255, B=255]
1335680,Color [A=255, R=0, G=0, B=0]
1336160,Color [A=255, R=255, G=255, B=255]
1336200,Color [A=255, R=0, G=0, B=0]
1336600,Color [A=255, R=255, G=255, B=255]
1336640,Color [A=255, R=0, G=0, B=0]
1337600,Color [A=255, R=255, G=255, B=255]
1337640,Color [A=255, R=0, G=0, B=0]
1338000,Color [A=255, R=255, G=255, B=255]
1338040,Color [A=255, R=0, G=0, B=0]
1338640,Color [A=255, R=255, G=255, B=255]
1338680,Color [A=255, R=0, G=0, B=0]
1339160,Color [A=255, R=255, G=255, B=255]
1339200,Color [A=255, R=0, G=0, B=0]
1341680,Color [A=255, R=255, G=255, B=255]
1341720,Color [A=255, R=0, G=0, B=0]
1341960,Color [A=255, R=255, G=255, B=255]
1342000,Color [A=255, R=0, G=0, B=0]
1343400,Color [A=255, R=255, G=255, B=255]
1343440,Color [A=255, R=0, G=0, B=0]
1343680,Color [A=255, R=255, G=255, B=255]
1343720,Color [A=255, R=0, G=0, B=0]
1343960,Color [A=255, R=255, G=255, B=255]
1344000,Color [A=255, R=0, G=0, B=0]
1344040,Color [A=255, R=255, G=255, B=255]
1344080,Color [A=255, R=0, G=0, B=0]
1344440,Color [A=255, R=255, G=255, B=255]
1344480,Color [A=255, R=0, G=0, B=0]
1344720,Color [A=255, R=255, G=255, B=255]
1344760,Color [A=255, R=0, G=0, B=0]
1345160,Color [A=255, R=255, G=255, B=255]
1345200,Color [A=255, R=0, G=0, B=0]
1345720,Color [A=255, R=255, G=255, B=255]
1345760,Color [A=255, R=0, G=0, B=0]
1346440,Color [A=255, R=255, G=255, B=255]
1346480,Color [A=255, R=0, G=0, B=0]
1346920,Color [A=255, R=255, G=255, B=255]
1346960,Color [A=255, R=0, G=0, B=0]
1348880,Color [A=255, R=255, G=255, B=255]
1348920,Color [A=255, R=0, G=0, B=0]
1349160,Color [A=255, R=255, G=255, B=255]
1349200,Color [A=255, R=0, G=0, B=0]
1349400,Color [A=255, R=255, G=255, B=255]
1349440,Color [A=255, R=0, G=0, B=0]
1349800,Color [A=255, R=255, G=255, B=255]
1349840,Color [A=255, R=0, G=0, B=0]
1351800,Color [A=255, R=255, G=255, B=255]
1351840,Color [A=255, R=0, G=0, B=0]
1352360,Color [A=255, R=255, G=255, B=255]
1352400,Color [A=255, R=0, G=0, B=0]
1352440,Color [A=255, R=255, G=255, B=255]
1352480,Color [A=255, R=0, G=0, B=0]
1353880,Color [A=255, R=255, G=255, B=255]
1353920,Color [A=255, R=0, G=0, B=0]
1354160,Color [A=255, R=255, G=255, B=255]
1354200,Color [A=255, R=0, G=0, B=0]
1354240,Color [A=255, R=255, G=255, B=255]
1354280,Color [A=255, R=0, G=0, B=0]
1355240,Color [A=255, R=255, G=255, B=255]
1355280,Color [A=255, R=0, G=0, B=0]
1356160,Color [A=255, R=255, G=255, B=255]
1356200,Color [A=255, R=0, G=0, B=0]
1356840,Color [A=255, R=255, G=255, B=255]
1356880,Color [A=255, R=0, G=0, B=0]
1357120,Color [A=255, R=255, G=255, B=255]
1357200,Color [A=255, R=0, G=0, B=0]
1357600,Color [A=255, R=255, G=255, B=255]
1357640,Color [A=255, R=0, G=0, B=0]
1358440,Color [A=255, R=255, G=255, B=255]
1358480,Color [A=255, R=0, G=0, B=0]
1359400,Color [A=255, R=255, G=255, B=255]
1359480,Color [A=255, R=0, G=0, B=0]
1359520,Color [A=255, R=255, G=255, B=255]
1359560,Color [A=255, R=0, G=0, B=0]
1359680,Color [A=255, R=255, G=255, B=255]
1359720,Color [A=255, R=0, G=0, B=0]
1360760,Color [A=255, R=255, G=255, B=255]
1360800,Color [A=255, R=0, G=0, B=0]
1361360,Color [A=255, R=255, G=255, B=255]
1361400,Color [A=255, R=0, G=0, B=0]
1362040,Color [A=255, R=255, G=255, B=255]
1362080,Color [A=255, R=0, G=0, B=0]
1362160,Color [A=255, R=255, G=255, B=255]
1362200,Color [A=255, R=0, G=0, B=0]
1362960,Color [A=255, R=255, G=255, B=255]
1363000,Color [A=255, R=0, G=0, B=0]
1363080,Color [A=255, R=255, G=255, B=255]
1363120,Color [A=255, R=0, G=0, B=0]
1363240,Color [A=255, R=255, G=255, B=255]
1363280,Color [A=255, R=0, G=0, B=0]
1363400,Color [A=255, R=255, G=255, B=255]
1363440,Color [A=255, R=0, G=0, B=0]
1363640,Color [A=255, R=255, G=255, B=255]
1363680,Color [A=255, R=0, G=0, B=0]
1364320,Color [A=255, R=255, G=255, B=255]
1364360,Color [A=255, R=0, G=0, B=0]
1365680,Color [A=255, R=255, G=255, B=255]
1365720,Color [A=255, R=0, G=0, B=0]
1366320,Color [A=255, R=255, G=255, B=255]
1366360,Color [A=255, R=0, G=0, B=0]
1366920,Color [A=255, R=255, G=255, B=255]
1366960,Color [A=255, R=0, G=0, B=0]
1367840,Color [A=255, R=255, G=255, B=255]
1367880,Color [A=255, R=0, G=0, B=0]
1368320,Color [A=255, R=255, G=255, B=255]
1368360,Color [A=255, R=0, G=0, B=0]
1368920,Color [A=255, R=255, G=255, B=255]
1368960,Color [A=255, R=0, G=0, B=0]
1369560,Color [A=255, R=255, G=255, B=255]
1369600,Color [A=255, R=0, G=0, B=0]
1370080,Color [A=255, R=255, G=255, B=255]
1370120,Color [A=255, R=0, G=0, B=0]
1370200,Color [A=255, R=255, G=255, B=255]
1370240,Color [A=255, R=0, G=0, B=0]
1370800,Color [A=255, R=255, G=255, B=255]
1370840,Color [A=255, R=0, G=0, B=0]
1371240,Color [A=255, R=255, G=255, B=255]
1371280,Color [A=255, R=0, G=0, B=0]
1371400,Color [A=255, R=255, G=255, B=255]
1371440,Color [A=255, R=0, G=0, B=0]
1371600,Color [A=255, R=255, G=255, B=255]
1371640,Color [A=255, R=0, G=0, B=0]
1372360,Color [A=255, R=255, G=255, B=255]
1372400,Color [A=255, R=0, G=0, B=0]
1372440,Color [A=255, R=255, G=255, B=255]
1372480,Color [A=255, R=0, G=0, B=0]
1372960,Color [A=255, R=255, G=255, B=255]
1373000,Color [A=255, R=0, G=0, B=0]
1373200,Color [A=255, R=255, G=255, B=255]
1373240,Color [A=255, R=0, G=0, B=0]
1374360,Color [A=255, R=255, G=255, B=255]
1374400,Color [A=255, R=0, G=0, B=0]
1374960,Color [A=255, R=255, G=255, B=255]
1375000,Color [A=255, R=0, G=0, B=0]
1376120,Color [A=255, R=255, G=255, B=255]
1376160,Color [A=255, R=0, G=0, B=0]
1377440,Color [A=255, R=255, G=255, B=255]
1377480,Color [A=255, R=0, G=0, B=0]
1378680,Color [A=255, R=255, G=255, B=255]
1378720,Color [A=255, R=0, G=0, B=0]
1379560,Color [A=255, R=255, G=255, B=255]
1379600,Color [A=255, R=0, G=0, B=0]
1379680,Color [A=255, R=255, G=255, B=255]
1379720,Color [A=255, R=0, G=0, B=0]
1379880,Color [A=255, R=255, G=255, B=255]
1379920,Color [A=255, R=0, G=0, B=0]
1380360,Color [A=255, R=255, G=255, B=255]
1380400,Color [A=255, R=0, G=0, B=0]
1380560,Color [A=255, R=255, G=255, B=255]
1380600,Color [A=255, R=0, G=0, B=0]
1381040,Color [A=255, R=255, G=255, B=255]
1381080,Color [A=255, R=0, G=0, B=0]
1381520,Color [A=255, R=255, G=255, B=255]
1381560,Color [A=255, R=0, G=0, B=0]
1381640,Color [A=255, R=255, G=255, B=255]
1381680,Color [A=255, R=0, G=0, B=0]
1381920,Color [A=255, R=255, G=255, B=255]
1381960,Color [A=255, R=0, G=0, B=0]
1382400,Color [A=255, R=255, G=255, B=255]
1382440,Color [A=255, R=0, G=0, B=0]
1383160,Color [A=255, R=255, G=255, B=255]
1383200,Color [A=255, R=0, G=0, B=0]
1385120,Color [A=255, R=255, G=255, B=255]
1385160,Color [A=255, R=0, G=0, B=0]
1385240,Color [A=255, R=255, G=255, B=255]
1385280,Color [A=255, R=0, G=0, B=0]
1386200,Color [A=255, R=255, G=255, B=255]
1386240,Color [A=255, R=0, G=0, B=0]
1386440,Color [A=255, R=255, G=255, B=255]
1386480,Color [A=255, R=0, G=0, B=0]
1387360,Color [A=255, R=255, G=255, B=255]
1387400,Color [A=255, R=0, G=0, B=0]
1387600,Color [A=255, R=255, G=255, B=255]
1387640,Color [A=255, R=0, G=0, B=0]
1387880,Color [A=255, R=255, G=255, B=255]
1387920,Color [A=255, R=0, G=0, B=0]
1388880,Color [A=255, R=255, G=255, B=255]
1388920,Color [A=255, R=0, G=0, B=0]
1389200,Color [A=255, R=255, G=255, B=255]
1389240,Color [A=255, R=0, G=0, B=0]
1390160,Color [A=255, R=255, G=255, B=255]
1390200,Color [A=255, R=0, G=0, B=0]
1390680,Color [A=255, R=255, G=255, B=255]
1390720,Color [A=255, R=0, G=0, B=0]
1390800,Color [A=255, R=255, G=255, B=255]
1390840,Color [A=255, R=0, G=0, B=0]
1390920,Color [A=255, R=255, G=255, B=255]
1390960,Color [A=255, R=0, G=0, B=0]
1391080,Color [A=255, R=255, G=255, B=255]
1391120,Color [A=255, R=0, G=0, B=0]
1391320,Color [A=255, R=255, G=255, B=255]
1391360,Color [A=255, R=0, G=0, B=0]
1391800,Color [A=255, R=255, G=255, B=255]
1391840,Color [A=255, R=0, G=0, B=0]
1392360,Color [A=255, R=255, G=255, B=255]
1392400,Color [A=255, R=0, G=0, B=0]
1393680,Color [A=255, R=255, G=255, B=255]
1393720,Color [A=255, R=0, G=0, B=0]
1394080,Color [A=255, R=255, G=255, B=255]
1394120,Color [A=255, R=0, G=0, B=0]
1394560,Color [A=255, R=255, G=255, B=255]
1394600,Color [A=255, R=0, G=0, B=0]
1395880,Color [A=255, R=255, G=255, B=255]
1395920,Color [A=255, R=0, G=0, B=0]
1396120,Color [A=255, R=255, G=255, B=255]
1396160,Color [A=255, R=0, G=0, B=0]
1396800,Color [A=255, R=255, G=255, B=255]
1396840,Color [A=255, R=0, G=0, B=0]
1397720,Color [A=255, R=255, G=255, B=255]
1397760,Color [A=255, R=0, G=0, B=0]
1398040,Color [A=255, R=255, G=255, B=255]
1398080,Color [A=255, R=0, G=0, B=0]
1398320,Color [A=255, R=255, G=255, B=255]
1398360,Color [A=255, R=0, G=0, B=0]
1398480,Color [A=255, R=255, G=255, B=255]
1398520,Color [A=255, R=0, G=0, B=0]
1398760,Color [A=255, R=255, G=255, B=255]
1398800,Color [A=255, R=0, G=0, B=0]
1399480,Color [A=255, R=255, G=255, B=255]
1399520,Color [A=255, R=0, G=0, B=0]
1399680,Color [A=255, R=255, G=255, B=255]
1399720,Color [A=255, R=0, G=0, B=0]
1400840,Color [A=255, R=255, G=255, B=255]
1400880,Color [A=255, R=0, G=0, B=0]
1401080,Color [A=255, R=255, G=255, B=255]
1401120,Color [A=255, R=0, G=0, B=0]
1401280,Color [A=255, R=255, G=255, B=255]
1401320,Color [A=255, R=0, G=0, B=0]
1401560,Color [A=255, R=255, G=255, B=255]
1401600,Color [A=255, R=0, G=0, B=0]
1401920,Color [A=255, R=255, G=255, B=255]
1401960,Color [A=255, R=0, G=0, B=0]
1402080,Color [A=255, R=255, G=255, B=255]
1402120,Color [A=255, R=0, G=0, B=0]
1402880,Color [A=255, R=255, G=255, B=255]
1402920,Color [A=255, R=0, G=0, B=0]
1403320,Color [A=255, R=255, G=255, B=255]
1403360,Color [A=255, R=0, G=0, B=0]
1403800,Color [A=255, R=255, G=255, B=255]
1403840,Color [A=255, R=0, G=0, B=0]
1404080,Color [A=255, R=255, G=255, B=255]
1404120,Color [A=255, R=0, G=0, B=0]
1404200,Color [A=255, R=255, G=255, B=255]
1404240,Color [A=255, R=0, G=0, B=0]
1404400,Color [A=255, R=255, G=255, B=255]
1404440,Color [A=255, R=0, G=0, B=0]
1404840,Color [A=255, R=255, G=255, B=255]
1404880,Color [A=255, R=0, G=0, B=0]
1404920,Color [A=255, R=255, G=255, B=255]
1404960,Color [A=255, R=0, G=0, B=0]
1405840,Color [A=255, R=255, G=255, B=255]
1405880,Color [A=255, R=0, G=0, B=0]
1406320,Color [A=255, R=255, G=255, B=255]
1406360,Color [A=255, R=0, G=0, B=0]
1406400,Color [A=255, R=255, G=255, B=255]
1406440,Color [A=255, R=0, G=0, B=0]
1406480,Color [A=255, R=255, G=255, B=255]
1406520,Color [A=255, R=0, G=0, B=0]
1406600,Color [A=255, R=255, G=255, B=255]
1406640,Color [A=255, R=0, G=0, B=0]
1407000,Color [A=255, R=255, G=255, B=255]
1407040,Color [A=255, R=0, G=0, B=0]
1407640,Color [A=255, R=255, G=255, B=255]
1407680,Color [A=255, R=0, G=0, B=0]
1407800,Color [A=255, R=255, G=255, B=255]
1407840,Color [A=255, R=0, G=0, B=0]
1408080,Color [A=255, R=255, G=255, B=255]
1408120,Color [A=255, R=0, G=0, B=0]
1408480,Color [A=255, R=255, G=255, B=255]
1408520,Color [A=255, R=0, G=0, B=0]
1408880,Color [A=255, R=255, G=255, B=255]
1408920,Color [A=255, R=0, G=0, B=0]
1408960,Color [A=255, R=255, G=255, B=255]
1409000,Color [A=255, R=0, G=0, B=0]
1409440,Color [A=255, R=255, G=255, B=255]
1409480,Color [A=255, R=0, G=0, B=0]
1409560,Color [A=255, R=255, G=255, B=255]
1409600,Color [A=255, R=0, G=0, B=0]
1409640,Color [A=255, R=255, G=255, B=255]
1409680,Color [A=255, R=0, G=0, B=0]
1409760,Color [A=255, R=255, G=255, B=255]
1409800,Color [A=255, R=0, G=0, B=0]
1410040,Color [A=255, R=255, G=255, B=255]
1410080,Color [A=255, R=0, G=0, B=0]
1410400,Color [A=255, R=255, G=255, B=255]
1410440,Color [A=255, R=0, G=0, B=0]
1410480,Color [A=255, R=255, G=255, B=255]
1410520,Color [A=255, R=0, G=0, B=0]
1410560,Color [A=255, R=255, G=255, B=255]
1410600,Color [A=255, R=0, G=0, B=0]
1412120,Color [A=255, R=255, G=255, B=255]
1412160,Color [A=255, R=0, G=0, B=0]
1412320,Color [A=255, R=255, G=255, B=255]
1412360,Color [A=255, R=0, G=0, B=0]
1414520,Color [A=255, R=255, G=255, B=255]
1414560,Color [A=255, R=0, G=0, B=0]
1415440,Color [A=255, R=255, G=255, B=255]
1415480,Color [A=255, R=0, G=0, B=0]
1415760,Color [A=255, R=255, G=255, B=255]
1415800,Color [A=255, R=0, G=0, B=0]
1415840,Color [A=255, R=255, G=255, B=255]
1415880,Color [A=255, R=0, G=0, B=0]
1416000,Color [A=255, R=255, G=255, B=255]
1416040,Color [A=255, R=0, G=0, B=0]
1416360,Color [A=255, R=255, G=255, B=255]
1416400,Color [A=255, R=0, G=0, B=0]
1417200,Color [A=255, R=255, G=255, B=255]
1417240,Color [A=255, R=0, G=0, B=0]
1417560,Color [A=255, R=255, G=255, B=255]
1417600,Color [A=255, R=0, G=0, B=0]
1417640,Color [A=255, R=255, G=255, B=255]
1417680,Color [A=255, R=0, G=0, B=0]
1417720,Color [A=255, R=255, G=255, B=255]
1417760,Color [A=255, R=0, G=0, B=0]
1417880,Color [A=255, R=255, G=255, B=255]
1417920,Color [A=255, R=0, G=0, B=0]
1418040,Color [A=255, R=255, G=255, B=255]
1418080,Color [A=255, R=0, G=0, B=0]
1418480,Color [A=255, R=255, G=255, B=255]
1418520,Color [A=255, R=0, G=0, B=0]
1418640,Color [A=255, R=255, G=255, B=255]
1418720,Color [A=255, R=0, G=0, B=0]
1421120,Color [A=255, R=255, G=255, B=255]
1421160,Color [A=255, R=0, G=0, B=0]
1421480,Color [A=255, R=255, G=255, B=255]
1421520,Color [A=255, R=0, G=0, B=0]
1421760,Color [A=255, R=255, G=255, B=255]
1421800,Color [A=255, R=0, G=0, B=0]
1421920,Color [A=255, R=255, G=255, B=255]
1421960,Color [A=255, R=0, G=0, B=0]
1422320,Color [A=255, R=255, G=255, B=255]
1422360,Color [A=255, R=0, G=0, B=0]
1422680,Color [A=255, R=255, G=255, B=255]
1422720,Color [A=255, R=0, G=0, B=0]
1423000,Color [A=255, R=255, G=255, B=255]
1423040,Color [A=255, R=0, G=0, B=0]
1423160,Color [A=255, R=255, G=255, B=255]
1423200,Color [A=255, R=0, G=0, B=0]
1423920,Color [A=255, R=255, G=255, B=255]
1424040,Color [A=255, R=0, G=0, B=0]
1424120,Color [A=255, R=255, G=255, B=255]
1424160,Color [A=255, R=0, G=0, B=0]
1424320,Color [A=255, R=255, G=255, B=255]
1424360,Color [A=255, R=0, G=0, B=0]
1424440,Color [A=255, R=255, G=255, B=255]
1424480,Color [A=255, R=0, G=0, B=0]
1424840,Color [A=255, R=255, G=255, B=255]
1425000,Color [A=255, R=0, G=0, B=0]
1425080,Color [A=255, R=255, G=255, B=255]
1425160,Color [A=255, R=0, G=0, B=0]
1425480,Color [A=255, R=255, G=255, B=255]
1425520,Color [A=255, R=0, G=0, B=0]
1426240,Color [A=255, R=255, G=255, B=255]
1426400,Color [A=255, R=0, G=0, B=0]
1426560,Color [A=255, R=255, G=255, B=255]
1426680,Color [A=255, R=0, G=0, B=0]
1427000,Color [A=255, R=255, G=255, B=255]
1427040,Color [A=255, R=0, G=0, B=0]
1427160,Color [A=255, R=255, G=255, B=255]
1427200,Color [A=255, R=0, G=0, B=0]
1427600,Color [A=255, R=255, G=255, B=255]
1427640,Color [A=255, R=0, G=0, B=0]
1427960,Color [A=255, R=255, G=255, B=255]
1428000,Color [A=255, R=0, G=0, B=0]
1428040,Color [A=255, R=255, G=255, B=255]
1428080,Color [A=255, R=0, G=0, B=0]
1428120,Color [A=255, R=255, G=255, B=255]
1428200,Color [A=255, R=0, G=0, B=0]
1428240,Color [A=255, R=255, G=255, B=255]
1428280,Color [A=255, R=0, G=0, B=0]
1428320,Color [A=255, R=255, G=255, B=255]
1428440,Color [A=255, R=0, G=0, B=0]
1428480,Color [A=255, R=255, G=255, B=255]
1428520,Color [A=255, R=0, G=0, B=0]
1428840,Color [A=255, R=255, G=255, B=255]
1428960,Color [A=255, R=0, G=0, B=0]
1429160,Color [A=255, R=255, G=255, B=255]
